exit_month_et,trades,gross_pnl_dollars_5_mnq,avg_trade_dollars,gross_points,avg_points_per_trade,win_rate_pct,cumulative_pnl_dollars_5_mnq
2025-04,26,1325.0,50.96153846153846,132.5,5.096153846153846,38.46153846153847,1325.0
2025-05,34,10785.0,317.20588235294116,1078.5,31.720588235294116,41.17647058823529,12110.0
2025-06,56,7887.125000000015,140.84151785714312,788.7125000000015,14.084151785714312,57.14285714285714,19997.125000000015
2025-07,60,8635.0,143.91666666666666,863.5,14.391666666666667,53.333333333333336,28632.125000000015
2025-08,34,-437.285714285681,-12.861344537814148,-43.7285714285681,-1.2861344537814148,35.294117647058826,28194.839285714334
2025-09,62,7315.0,117.98387096774194,731.5,11.798387096774194,58.06451612903226,35509.83928571433
2025-10,50,10329.910714285797,206.59821428571595,1032.9910714285797,20.659821428571593,56.00000000000001,45839.75000000013
