exit_apex_session_date,trades,gross_pnl_dollars,gross_points,avg_trade_dollars,win_rate_pct,cumulative_pnl_dollars
2025-04-13,1,-250.0,-25.0,-250.0,0.0,-250.0
2025-04-22,1,-272.5,-27.25,-272.5,0.0,-522.5
2025-04-27,2,546.0,93.0,273.0,100.0,23.5
2025-04-29,4,458.5,98.0,114.625,75.0,482.0
2025-04-30,1,-300.0,-30.0,-300.0,0.0,182.0
2025-05-11,2,2706.5,405.75,1353.25,100.0,2888.5
