side,setup_type,bridge_type,setup_tier,entry_variant,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,realized_points,realized_dollars_5_mnq,return_pct,pnl,cycle_realized_pnl,best_day_pnl_in_cycle,consistency_ratio,qualifying_days_count,prop_daily_loss_limit,prop_max_drawdown_limit,prop_qualifying_day_target,entry_time_et,exit_time_et,entry_apex_session_date,exit_apex_session_date,calendar_exit_date_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,realized_dollars_10_mnq,report_contracts,realized_dollars_dynamic_contracts
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,21455.0,21424.5,21530.75,21472.0,21530.75,30.5,75.75,2.4836065573770494,21454.75,21424.5,-30.25,-302.5,-0.0014099441848541838,-90.75,980.5,1160.25,1.1833248342682305,,-1000.0,-2000.0,,2025-05-16 02:23:00-04:00,2025-05-16 05:00:00-04:00,2025-05-15,2025-05-15,2025-05-16,2025-05-16 02:23:00,2025-05-16 05:00:00,2025-05,2025-05,-605.0,5,-90.75
LONG,LONDON_CONTINUATION,iFVG,B,PULLBACK_1M,21463.0,21438.0,21562.25,21485.5,21562.25,25.0,99.25,3.97,21460.75,21438.0,-22.75,-227.5,-0.0010600747876937655,-91.0,889.5,1160.25,1.3043844856661047,,-1000.0,-2000.0,,2025-05-20 02:59:00-04:00,2025-05-20 04:36:00-04:00,2025-05-19,2025-05-19,2025-05-20,2025-05-20 02:59:00,2025-05-20 04:36:00,2025-05,2025-05,-455.0,5,-91.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21210.25,21177.5,21283.75,21225.0,21283.75,32.75,73.5,2.2442748091603053,21211.0,21241.75,30.75,307.5,0.0014497194851728068,30.75,920.25,1160.25,1.26079869600652,,-1000.0,-2000.0,,2025-05-25 21:50:00-04:00,2025-05-25 22:30:00-04:00,2025-05-25,2025-05-25,2025-05-25,2025-05-25 21:50:00,2025-05-25 22:30:00,2025-05,2025-05,615.0,5,30.75
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21210.25,21177.5,21283.75,21225.0,21283.75,32.75,73.5,2.2442748091603053,21211.0,21283.75,72.75,727.5,0.003429824147847871,218.25,1138.5,1160.25,1.0191040843214756,,-1000.0,-2000.0,,2025-05-25 21:50:00-04:00,2025-05-26 00:16:00-04:00,2025-05-25,2025-05-25,2025-05-26,2025-05-25 21:50:00,2025-05-26 00:16:00,2025-05,2025-05,1455.0,5,218.25
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,21267.0,21242.0,21359.75,21289.5,21359.75,25.0,92.75,3.71,21267.0,21299.5,32.5,325.0,0.001528189213335196,32.5,1171.0,1160.25,0.9908198121263877,,-1000.0,-2000.0,,2025-05-26 03:10:00-04:00,2025-05-26 05:34:00-04:00,2025-05-25,2025-05-25,2025-05-26,2025-05-26 03:10:00,2025-05-26 05:34:00,2025-05,2025-05,650.0,5,32.5
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,21267.0,21242.0,21359.75,21289.5,21359.75,25.0,92.75,3.71,21267.0,21242.0,-25.0,-250.0,-0.0011755301641039884,-75.0,1096.0,1160.25,1.0586222627737227,,-1000.0,-2000.0,,2025-05-26 03:10:00-04:00,2025-05-26 06:30:00-04:00,2025-05-25,2025-05-25,2025-05-26,2025-05-26 03:10:00,2025-05-26 06:30:00,2025-05,2025-05,-500.0,5,-75.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,21333.75,21300.75,21488.5,21348.25,21488.5,33.0,154.75,4.6893939393939394,21333.75,21300.75,-33.0,-330.0,-0.0015468447881877845,-132.0,964.0,1160.25,1.2035788381742738,,-1000.0,-2000.0,,2025-05-27 00:24:00-04:00,2025-05-27 00:50:00-04:00,2025-05-26,2025-05-26,2025-05-27,2025-05-27 00:24:00,2025-05-27 00:50:00,2025-05,2025-05,-660.0,5,-132.0
LONG,LONDON_CONTINUATION,iFVG,B,PULLBACK_1M,21497.0,21469.25,21849.5,21516.75,21849.5,27.75,352.5,12.702702702702704,21496.5,21528.0,31.5,315.0,0.001465354825204157,31.5,995.5,1160.25,1.165494726268207,,-1000.0,-2000.0,,2025-05-28 03:29:00-04:00,2025-05-28 04:24:00-04:00,2025-05-27,2025-05-27,2025-05-28,2025-05-28 03:29:00,2025-05-28 04:24:00,2025-05,2025-05,630.0,5,31.5
LONG,LONDON_CONTINUATION,iFVG,B,PULLBACK_1M,21497.0,21469.25,21849.5,21516.75,21849.5,27.75,352.5,12.702702702702704,21496.5,21496.5,0.0,0.0,0.0,0.0,995.5,1160.25,1.165494726268207,,-1000.0,-2000.0,,2025-05-28 03:29:00-04:00,2025-05-28 05:48:00-04:00,2025-05-27,2025-05-27,2025-05-28,2025-05-28 03:29:00,2025-05-28 05:48:00,2025-05,2025-05,0.0,5,0.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21797.0,21772.0,21878.25,21819.5,21878.25,25.0,81.25,3.25,21796.75,21821.25,24.5,245.0,0.0011240207829148474,24.5,1020.0,1160.25,1.1375,,-1000.0,-2000.0,,2025-05-28 20:45:00-04:00,2025-05-28 21:50:00-04:00,2025-05-28,2025-05-28,2025-05-28,2025-05-28 20:45:00,2025-05-28 21:50:00,2025-05,2025-05,490.0,5,24.5
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21797.0,21772.0,21878.25,21819.5,21878.25,25.0,81.25,3.25,21796.75,21772.0,-24.75,-247.5,-0.0011354903827405227,-74.25,945.75,1160.25,1.2268041237113403,,-1000.0,-2000.0,,2025-05-28 20:45:00-04:00,2025-05-28 22:17:00-04:00,2025-05-28,2025-05-28,2025-05-28,2025-05-28 20:45:00,2025-05-28 22:17:00,2025-05,2025-05,-495.0,5,-74.25
LONG,LONDON_CONTINUATION,iFVG,B,PULLBACK_1M,21292.25,21266.75,21525.75,21314.25,21525.75,25.5,233.5,9.156862745098039,21291.75,21266.75,-25.0,-250.0,-0.0011741637019033746,-100.0,845.75,1160.25,1.3718592964824121,,-1000.0,-2000.0,,2025-06-02 04:46:00-04:00,2025-06-02 04:51:00-04:00,2025-06-01,2025-06-01,2025-06-02,2025-06-02 04:46:00,2025-06-02 04:51:00,2025-06,2025-06,-500.0,5,-100.0
LONG,LONDON_CONTINUATION,iFVG,B,PULLBACK_1M,21293.5,21266.75,21525.75,21314.25,21525.75,26.75,232.25,8.682242990654206,21293.25,21266.75,-26.5,-265.0,-0.0012445258473929854,-106.0,739.75,1160.25,1.568435282189929,,-1000.0,-2000.0,,2025-06-02 05:01:00-04:00,2025-06-02 05:05:00-04:00,2025-06-01,2025-06-01,2025-06-02,2025-06-02 05:01:00,2025-06-02 05:05:00,2025-06,2025-06,-530.0,5,-106.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21453.75,21428.75,21759.75,21476.25,21759.75,25.0,306.0,12.24,21452.5,21474.75,22.25,222.5,0.0010371751544109298,22.25,762.0,1160.25,1.5226377952755905,,-1000.0,-2000.0,,2025-06-03 01:15:00-04:00,2025-06-03 02:45:00-04:00,2025-06-02,2025-06-02,2025-06-03,2025-06-03 01:15:00,2025-06-03 02:45:00,2025-06,2025-06,445.0,5,22.25
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21453.75,21428.75,21759.75,21476.25,21759.75,25.0,306.0,12.24,21452.5,21711.5,259.0,2590.0,0.012073184943479864,777.0,1539.0,1160.25,0.7538986354775828,,-1000.0,-2000.0,,2025-06-03 01:15:00-04:00,2025-06-03 16:56:00-04:00,2025-06-02,2025-06-02,2025-06-03,2025-06-03 01:15:00,2025-06-03 16:56:00,2025-06,2025-06,5180.0,5,777.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,21822.5,21787.75,21894.0,21835.25,21894.0,34.75,71.5,2.0575539568345325,21823.5,21787.75,-35.75,-357.5,-0.001638142369464135,-143.0,1396.0,1160.25,0.8311246418338109,,-1000.0,-2000.0,,2025-06-04 23:57:00-04:00,2025-06-05 00:55:00-04:00,2025-06-04,2025-06-04,2025-06-05,2025-06-04 23:57:00,2025-06-05 00:55:00,2025-06,2025-06,-715.0,5,-143.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,21767.25,21741.5,21873.5,21789.0,21873.5,25.75,106.25,4.12621359223301,21767.0,21791.25,24.25,242.5,0.0011140717600037764,24.25,1420.25,1160.25,0.816933638443936,,-1000.0,-2000.0,,2025-06-08 22:55:00-04:00,2025-06-08 23:51:00-04:00,2025-06-08,2025-06-08,2025-06-08,2025-06-08 22:55:00,2025-06-08 23:51:00,2025-06,2025-06,485.0,5,24.25
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,21767.25,21741.5,21873.5,21789.0,21873.5,25.75,106.25,4.12621359223301,21767.0,21767.0,0.0,0.0,0.0,0.0,1420.25,1160.25,0.816933638443936,,-1000.0,-2000.0,,2025-06-08 22:55:00-04:00,2025-06-09 05:35:00-04:00,2025-06-08,2025-06-08,2025-06-09,2025-06-08 22:55:00,2025-06-09 05:35:00,2025-06,2025-06,0.0,5,0.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21889.0,21864.0,21973.25,21911.5,21973.25,25.0,84.25,3.37,21887.5,21913.0,25.5,255.0,0.0011650485436893732,25.5,1445.75,1160.25,0.8025246411896939,,-1000.0,-2000.0,,2025-06-10 21:07:00-04:00,2025-06-10 23:23:00-04:00,2025-06-10,2025-06-10,2025-06-10,2025-06-10 21:07:00,2025-06-10 23:23:00,2025-06,2025-06,510.0,5,25.5
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21889.0,21864.0,21973.25,21911.5,21973.25,25.0,84.25,3.37,21887.5,21887.5,0.0,0.0,0.0,0.0,1445.75,1160.25,0.8025246411896939,,-1000.0,-2000.0,,2025-06-10 21:07:00-04:00,2025-06-11 03:16:00-04:00,2025-06-10,2025-06-10,2025-06-11,2025-06-10 21:07:00,2025-06-11 03:16:00,2025-06,2025-06,0.0,5,0.0
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,21881.25,21856.25,22106.0,21903.75,22106.0,25.0,224.75,8.99,21882.75,21856.25,-26.5,-265.0,-0.0012109995315945365,-106.0,1339.75,1160.25,0.8660197798096659,,-1000.0,-2000.0,,2025-06-12 14:49:00-04:00,2025-06-12 15:41:00-04:00,2025-06-11,2025-06-11,2025-06-12,2025-06-12 14:49:00,2025-06-12 15:41:00,2025-06,2025-06,-530.0,10,-106.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21749.75,21719.75,21854.75,21767.25,21854.75,30.0,105.0,3.5,21750.0,21779.5,29.5,295.0,0.00135632183908041,29.5,1369.25,1160.25,0.8473616943582253,,-1000.0,-2000.0,,2025-06-15 22:42:00-04:00,2025-06-15 23:41:00-04:00,2025-06-15,2025-06-15,2025-06-15,2025-06-15 22:42:00,2025-06-15 23:41:00,2025-06,2025-06,590.0,5,29.5
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21749.75,21719.75,21854.75,21767.25,21854.75,30.0,105.0,3.5,21750.0,21854.75,104.75,1047.5,0.004816091954022994,314.25,1683.5,1160.25,0.6891891891891891,,-1000.0,-2000.0,,2025-06-15 22:42:00-04:00,2025-06-16 05:31:00-04:00,2025-06-15,2025-06-15,2025-06-16,2025-06-15 22:42:00,2025-06-16 05:31:00,2025-06,2025-06,2095.0,5,314.25
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21982.25,21957.0,22063.25,22004.5,22063.25,25.25,81.0,3.207920792079208,21982.5,22010.5,28.0,280.0,0.0012737404753782045,28.0,1711.5,1160.25,0.6779141104294478,,-1000.0,-2000.0,,2025-06-17 20:48:00-04:00,2025-06-17 22:12:00-04:00,2025-06-17,2025-06-17,2025-06-17,2025-06-17 20:48:00,2025-06-17 22:12:00,2025-06,2025-06,560.0,5,28.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21982.25,21957.0,22063.25,22004.5,22063.25,25.25,81.0,3.207920792079208,21982.5,22063.25,80.75,807.5,0.00367337654952804,242.25,1953.75,1160.25,0.5938579654510556,,-1000.0,-2000.0,,2025-06-17 20:48:00-04:00,2025-06-18 01:05:00-04:00,2025-06-17,2025-06-17,2025-06-18,2025-06-17 20:48:00,2025-06-18 01:05:00,2025-06,2025-06,1615.0,5,242.25
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21905.25,21880.0,22097.75,21927.5,22097.75,25.25,192.5,7.623762376237623,21904.75,21929.75,25.0,250.0,0.0011413049681006093,25.0,1978.75,1160.25,0.5863550221099179,,-1000.0,-2000.0,,2025-06-19 20:18:00-04:00,2025-06-19 22:06:00-04:00,2025-06-19,2025-06-19,2025-06-19,2025-06-19 20:18:00,2025-06-19 22:06:00,2025-06,2025-06,500.0,5,25.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,21905.25,21880.0,22097.75,21927.5,22097.75,25.25,192.5,7.623762376237623,21904.75,21880.0,-24.75,-247.5,-0.001129891918419501,-74.25,1904.5,1160.25,0.6092150170648464,,-1000.0,-2000.0,,2025-06-19 20:18:00-04:00,2025-06-20 00:50:00-04:00,2025-06-19,2025-06-19,2025-06-20,2025-06-19 20:18:00,2025-06-20 00:50:00,2025-06,2025-06,-495.0,5,-74.25
LONG,NYPM_CONTINUATION,MSS,A,PULLBACK_1M,22197.75,22168.930357142857,22384.5,22222.262678571427,22384.5,28.819642857142753,186.75,6.479955387570505,22196.75,22227.75,31.0,310.0,0.0013966008537285024,31.0,1935.5,1160.25,0.5994575045207957,,-1000.0,-2000.0,,2025-06-23 14:59:00-04:00,2025-06-23 15:02:00-04:00,2025-06-22,2025-06-22,2025-06-23,2025-06-23 14:59:00,2025-06-23 15:02:00,2025-06,2025-06,620.0,10,31.0
LONG,NYPM_CONTINUATION,MSS,A,PULLBACK_1M,22197.75,22168.930357142857,22384.5,22222.262678571427,22384.5,28.819642857142753,186.75,6.479955387570505,22196.75,22196.75,0.0,0.0,0.0,0.0,1935.5,1160.25,0.5994575045207957,,-1000.0,-2000.0,,2025-06-23 14:59:00-04:00,2025-06-23 16:48:00-04:00,2025-06-22,2025-06-22,2025-06-23,2025-06-23 14:59:00,2025-06-23 16:48:00,2025-06,2025-06,0.0,10,0.0
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,22451.5,22423.75,22559.5,22471.25,22559.5,27.75,108.0,3.891891891891892,22452.0,22477.5,25.5,255.0,0.0011357562800642373,25.5,1961.0,1160.25,0.5916624171341153,,-1000.0,-2000.0,,2025-06-25 02:56:00-04:00,2025-06-25 03:50:00-04:00,2025-06-24,2025-06-24,2025-06-25,2025-06-25 02:56:00,2025-06-25 03:50:00,2025-06,2025-06,510.0,5,25.5
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,22451.5,22423.75,22559.5,22471.25,22559.5,27.75,108.0,3.891891891891892,22452.0,22452.0,0.0,0.0,0.0,0.0,1961.0,1160.25,0.5916624171341153,,-1000.0,-2000.0,,2025-06-25 02:56:00-04:00,2025-06-25 07:10:00-04:00,2025-06-24,2025-06-24,2025-06-25,2025-06-25 02:56:00,2025-06-25 07:10:00,2025-06,2025-06,0.0,5,0.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22505.25,22480.25,22586.5,22527.75,22586.5,25.0,81.25,3.25,22503.0,22529.0,26.0,260.0,0.0011554015020218689,26.0,1987.0,1160.25,0.5839204831404127,,-1000.0,-2000.0,,2025-06-25 20:58:00-04:00,2025-06-25 22:46:00-04:00,2025-06-25,2025-06-25,2025-06-25,2025-06-25 20:58:00,2025-06-25 22:46:00,2025-06,2025-06,520.0,5,26.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22505.25,22480.25,22586.5,22527.75,22586.5,25.0,81.25,3.25,22503.0,22503.0,0.0,0.0,0.0,0.0,1987.0,1160.25,0.5839204831404127,,-1000.0,-2000.0,,2025-06-25 20:58:00-04:00,2025-06-26 05:37:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-25 20:58:00,2025-06-26 05:37:00,2025-06,2025-06,0.0,5,0.0
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,22708.25,22675.01785714286,22786.50446428571,22724.858928571426,22786.50446428571,33.2321428571413,78.25446428571013,2.3547823750671535,22707.75,22675.01785714286,-32.7321428571413,-327.321428571413,-0.0014414524934061035,-130.9285714285652,1856.0714285714348,1160.25,0.6251106407542792,,-1000.0,-2000.0,,2025-06-26 14:27:00-04:00,2025-06-26 15:11:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-26 14:27:00,2025-06-26 15:11:00,2025-06,2025-06,-654.642857142826,5,-130.9285714285652
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22698.0,22672.25,22778.5,22719.75,22778.5,25.75,80.5,3.1262135922330097,22697.25,22719.0,21.75,217.5,0.0009582658692133261,21.75,1877.8214285714348,1160.25,0.6178702523821277,,-1000.0,-2000.0,,2025-06-26 21:13:00-04:00,2025-06-26 22:13:00-04:00,2025-06-26,2025-06-26,2025-06-26,2025-06-26 21:13:00,2025-06-26 22:13:00,2025-06,2025-06,435.0,5,21.75
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22698.0,22672.25,22778.5,22719.75,22778.5,25.75,80.5,3.1262135922330097,22697.25,22778.5,81.25,812.5,0.003579728821773598,243.75,2121.571428571435,1160.25,0.546882364823916,,-1000.0,-2000.0,,2025-06-26 21:13:00-04:00,2025-06-27 03:41:00-04:00,2025-06-26,2025-06-26,2025-06-27,2025-06-26 21:13:00,2025-06-27 03:41:00,2025-06,2025-06,1625.0,5,243.75
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,22903.75,22878.125,22987.03125,22926.8125,22987.03125,25.625,83.28125,3.25,22904.25,22878.125,-26.125,-261.25,-0.0011406180075750338,-104.5,2017.0714285714348,1160.25,0.5752151280144463,,-1000.0,-2000.0,,2025-06-30 02:20:00-04:00,2025-06-30 04:32:00-04:00,2025-06-29,2025-06-29,2025-06-30,2025-06-30 02:20:00,2025-06-30 04:32:00,2025-06,2025-06,-522.5,5,-104.5
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22874.0,22849.0,22955.25,22896.5,22955.25,25.0,81.25,3.25,22872.75,22897.25,24.5,245.0,0.0010711436097539107,24.5,2041.5714285714348,1160.25,0.5683122244769417,,-1000.0,-2000.0,,2025-07-02 20:27:00-04:00,2025-07-02 23:40:00-04:00,2025-07-02,2025-07-02,2025-07-02,2025-07-02 20:27:00,2025-07-02 23:40:00,2025-07,2025-07,490.0,5,24.5
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22874.0,22849.0,22955.25,22896.5,22955.25,25.0,81.25,3.25,22872.75,22849.0,-23.75,-237.5,-0.0010383534992512988,-71.25,1970.3214285714348,1160.25,0.5888633109173611,,-1000.0,-2000.0,,2025-07-02 20:27:00-04:00,2025-07-03 01:00:00-04:00,2025-07-02,2025-07-02,2025-07-03,2025-07-02 20:27:00,2025-07-03 01:00:00,2025-07,2025-07,-475.0,5,-71.25
