exit_apex_session_date,trades,gross_pnl_dollars,gross_points,avg_trade_dollars,win_rate_pct,cumulative_pnl_dollars
2025-04-13,1,-125.0,-25.0,-125.0,0.0,-125.0
2025-04-22,2,-303.75,-60.75,-151.875,0.0,-428.75
2025-04-27,2,262.75,82.75,131.375,100.0,-166.0
2025-04-28,2,18.5,18.5,9.25,50.0,-147.5
2025-04-29,4,127.25,66.5,31.8125,75.0,-20.25
2025-04-30,1,-120.0,-30.0,-120.0,0.0,-140.25
2025-05-11,3,1030.25,369.75,343.4166666666667,66.66666666666666,890.0
2025-05-13,1,-90.0,-22.5,-90.0,0.0,800.0
2025-05-14,2,-59.0,-3.0,-29.5,50.0,741.0
2025-05-15,2,-60.25,0.25,-30.125,50.0,680.75
2025-05-19,2,-48.5,-3.0,-24.25,50.0,632.25
2025-05-25,2,30.75,30.75,15.375,50.0,663.0
2025-05-26,2,-141.0,-35.25,-70.5,0.0,522.0
2025-05-27,2,-57.0,-2.5,-28.5,50.0,465.0
2025-05-28,2,-54.25,-4.75,-27.125,50.0,410.75
2025-06-01,2,-206.0,-51.5,-103.0,0.0,204.75
2025-06-02,2,799.0,281.0,399.5,100.0,1003.75
2025-06-04,1,-143.0,-35.75,-143.0,0.0,860.75
2025-06-08,2,356.25,132.25,178.125,100.0,1217.0
2025-06-10,3,-60.5,-1.25,-20.166666666666668,33.33333333333333,1156.5
2025-06-11,1,-106.0,-26.5,-106.0,0.0,1050.5
2025-06-15,2,343.25,128.75,171.625,100.0,1393.75
2025-06-17,2,28.0,28.0,14.0,50.0,1421.75
2025-06-19,2,-53.25,-3.75,-26.625,50.0,1368.5
2025-06-22,2,162.25,74.75,81.125,100.0,1530.75
2025-06-24,2,22.75,22.75,11.375,50.0,1553.5
2025-06-25,3,-111.92857142856519,-13.732142857141298,-37.30952380952173,33.33333333333333,1441.5714285714348
2025-06-26,2,19.25,19.25,9.625,50.0,1460.8214285714348
2025-06-29,1,-104.5,-26.125,-104.5,0.0,1356.3214285714348
2025-07-02,2,-52.5,-5.0,-26.25,50.0,1303.8214285714348
2025-07-06,2,-55.25,-5.75,-27.625,50.0,1248.5714285714348
2025-07-07,2,-50.75,-3.75,-25.375,50.0,1197.8214285714348
2025-07-09,2,-64.5,-7.0,-32.25,50.0,1133.3214285714348
2025-07-14,2,19.5,19.5,9.75,50.0,1152.8214285714348
2025-07-16,2,568.75,203.75,284.375,100.0,1721.5714285714348
2025-07-20,2,-55.25,-5.75,-27.625,50.0,1666.3214285714348
2025-07-21,1,-98.0,-24.5,-98.0,0.0,1568.3214285714348
2025-07-22,2,-47.25,-1.75,-23.625,50.0,1521.0714285714348
2025-07-23,2,-197.0,-49.25,-98.5,0.0,1324.0714285714348
2025-07-27,2,93.25,47.25,46.625,100.0,1417.3214285714348
2025-07-28,2,22.75,22.75,11.375,50.0,1440.0714285714348
2025-07-30,2,-56.25,-4.25,-28.125,50.0,1383.8214285714348
2025-08-06,2,359.5,134.0,179.75,100.0,1743.3214285714348
2025-08-10,1,-101.0,-25.25,-101.0,0.0,1642.3214285714348
2025-08-12,2,22.5,22.5,11.25,50.0,1664.8214285714348
2025-08-14,1,-103.0,-25.75,-103.0,0.0,1561.8214285714348
2025-08-25,1,-122.4571428571362,-30.61428571428405,-122.4571428571362,0.0,1439.3642857142986
2025-08-31,2,72.5,37.0,36.25,100.0,1511.8642857142986
2025-09-01,2,28.75,28.75,14.375,50.0,1540.6142857142986
2025-09-04,2,-64.5,-4.5,-32.25,50.0,1476.1142857142986
2025-09-07,2,184.5,74.5,92.25,100.0,1660.6142857142986
2025-09-08,2,-50.5,-3.0,-25.25,50.0,1610.1142857142986
2025-09-09,3,-85.0,-0.25,-28.333333333333332,33.33333333333333,1525.1142857142986
2025-09-10,2,-53.5,-5.0,-26.75,50.0,1471.6142857142986
2025-09-11,1,21.25,21.25,21.25,100.0,1492.8642857142986
2025-09-13,1,272.25,90.75,272.25,100.0,1765.1142857142986
2025-09-14,2,555.5,200.0,277.75,100.0,2320.6142857142986
2025-09-15,1,-87.0,-21.75,-87.0,0.0,2233.6142857142986
2025-09-17,1,-123.0,-30.75,-123.0,0.0,2110.6142857142986
2025-09-18,2,20.0,20.0,10.0,50.0,2130.6142857142986
2025-09-21,1,23.0,5.75,23.0,100.0,2153.6142857142986
2025-09-25,1,-121.0,-30.25,-121.0,0.0,2032.6142857142986
2025-09-28,2,348.5,131.5,174.25,100.0,2381.1142857142986
2025-10-01,2,239.5,132.75,119.75,100.0,2620.6142857142986
2025-10-02,2,-139.89374999999563,-46.631249999998545,-69.94687499999782,0.0,2480.720535714303
2025-10-06,2,21.5,21.5,10.75,50.0,2502.220535714303
2025-10-07,2,24.0,23.75,12.0,100.0,2526.220535714303
2025-10-09,2,22.75,22.75,11.375,50.0,2548.970535714303
2025-10-16,2,-70.13125000000218,-5.543750000000728,-35.06562500000109,50.0,2478.839285714301
2025-10-20,1,-72.75,-24.25,-72.75,0.0,2406.089285714301
2025-10-21,1,-81.0,-27.0,-81.0,0.0,2325.089285714301
2025-10-23,2,242.75,131.25,121.375,100.0,2567.839285714301
2025-10-26,2,246.0,132.75,123.0,100.0,2813.839285714301
2025-10-27,2,417.0,219.5,208.5,100.0,3230.839285714301
2025-10-28,2,22.25,22.25,11.125,50.0,3253.089285714301
2025-10-30,3,-48.153571428567375,-0.7178571428557916,-16.051190476189124,33.33333333333333,3204.9357142857334
2025-11-02,2,20.25,20.25,10.125,50.0,3225.1857142857334
2025-11-06,2,243.75,132.5,121.875,100.0,3468.9357142857334
2025-11-12,2,-13.537499999998545,3.1062500000007276,-6.768749999999272,50.0,3455.398214285735
2025-11-13,2,34.5,34.5,17.25,50.0,3489.898214285735
2025-11-16,1,-105.1678571428638,-26.29196428571595,-105.1678571428638,0.0,3384.730357142871
2025-11-17,2,145.0,75.0,72.5,100.0,3529.730357142871
2025-11-25,2,-30.724999999998545,3.7625000000007276,-15.362499999999272,50.0,3499.0053571428725
2025-11-26,1,21.5,21.5,21.5,100.0,3520.5053571428725
2025-11-27,1,62.0,31.0,62.0,100.0,3582.5053571428725
2025-11-30,2,82.75,59.75,41.375,100.0,3665.2553571428725
2025-12-01,5,-16.5,29.75,-3.3,60.0,3648.7553571428725
2025-12-02,2,-26.0,-4.0,-13.0,50.0,3622.7553571428725
2025-12-03,2,86.75,54.75,43.375,100.0,3709.5053571428725
2025-12-04,2,-32.75,-6.25,-16.375,50.0,3676.7553571428725
2025-12-07,3,-230.27946428571522,-76.75982142857174,-76.75982142857174,0.0,3446.4758928571573
2025-12-09,2,-32.0,-6.75,-16.0,50.0,3414.4758928571573
2025-12-21,2,22.0,22.0,11.0,50.0,3436.4758928571573
2025-12-22,1,-73.5,-24.5,-73.5,0.0,3362.9758928571573
2025-12-23,1,20.5,20.5,20.5,100.0,3383.4758928571573
2025-12-24,1,142.5,71.25,142.5,100.0,3525.9758928571573
2025-12-25,2,-36.75,-7.25,-18.375,50.0,3489.2258928571573
2026-01-01,2,-35.25,-3.75,-17.625,50.0,3453.9758928571573
2026-01-05,1,-87.0,-29.0,-87.0,0.0,3366.9758928571573
2026-01-06,2,122.25,70.75,61.125,100.0,3489.2258928571573
2026-01-08,2,23.5,23.5,11.75,50.0,3512.7258928571573
2026-01-12,2,92.5,92.5,46.25,50.0,3605.2258928571573
2026-01-14,2,21.5,21.5,10.75,50.0,3626.7258928571573
2026-01-15,2,-30.5,-5.25,-15.25,50.0,3596.2258928571573
2026-01-19,2,24.25,24.25,12.125,50.0,3620.4758928571573
2026-01-25,4,449.5,265.25,112.375,75.0,4069.9758928571573
2026-01-26,4,141.0,91.75,35.25,75.0,4210.975892857157
2026-01-27,3,-118.84553571428478,-32.36517857142826,-39.61517857142826,33.33333333333333,4092.1303571428725
2026-01-28,2,-27.5,-4.5,-13.75,50.0,4064.6303571428725
2026-02-03,2,812.75,422.25,406.375,100.0,4877.3803571428725
2026-02-10,2,25.75,25.75,12.875,50.0,4903.1303571428725
2026-02-16,2,-59.25,0.25,-29.625,50.0,4843.8803571428725
2026-02-19,1,-100.0,-25.0,-100.0,0.0,4743.8803571428725
2026-02-23,1,-123.0,-30.75,-123.0,0.0,4620.8803571428725
2026-02-24,2,545.25,300.25,272.625,100.0,5166.1303571428725
2026-02-25,1,-74.25,-24.75,-74.25,0.0,5091.8803571428725
2026-03-01,1,-115.07857142857392,-28.76964285714348,-115.07857142857392,0.0,4976.801785714299
2026-03-04,2,34.5,31.5,17.25,100.0,5011.301785714299
2026-03-12,3,388.3249999999971,152.89374999999927,129.4416666666657,66.66666666666666,5399.626785714296
2026-03-16,1,-113.0,-28.25,-113.0,0.0,5286.626785714296
2026-03-18,4,-328.0,-70.25,-82.0,25.0,4958.626785714296
2026-03-19,2,404.0,162.0,202.0,100.0,5362.626785714296
2026-03-22,2,23.5,23.5,11.75,50.0,5386.126785714296
2026-03-25,2,453.75,163.75,226.875,100.0,5839.876785714296
2026-03-26,4,1755.25,625.75,438.8125,100.0,7595.126785714296
2026-03-29,2,325.25,132.25,162.625,100.0,7920.376785714296
2026-04-01,2,-49.5,-2.0,-24.75,50.0,7870.876785714296
