exit_month_et,trades,gross_pnl_dollars_5_mnq,avg_trade_dollars,gross_points,avg_points_per_trade,win_rate_pct,cumulative_pnl_dollars_5_mnq
2025-10,35,350.8214285714348,10.02346938775528,35.08214285714348,1.002346938775528,37.142857142857146,350.8214285714348
2025-11,6,4979.4464285714275,829.907738095238,497.94464285714275,82.99077380952379,50.0,5330.267857142862
