side,setup_type,bridge_type,setup_tier,entry_variant,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,realized_points,realized_dollars_5_mnq,return_pct,pnl,cycle_realized_pnl,best_day_pnl_in_cycle,consistency_ratio,qualifying_days_count,prop_daily_loss_limit,prop_max_drawdown_limit,prop_qualifying_day_target,entry_time_et,exit_time_et,entry_apex_session_date,exit_apex_session_date,calendar_exit_date_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,realized_dollars_10_mnq,report_contracts,realized_dollars_dynamic_contracts
LONG,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,22451.5,22423.75,22559.5,22473.75,22559.5,27.75,108.0,3.891891891891892,22452.0,22452.0,0.0,0.0,0.0,0.0,2051.0,1163.75,0.5674061433447098,,-1000.0,-2000.0,,2025-06-25 02:56:00-04:00,2025-06-25 07:10:00-04:00,2025-06-24,2025-06-24,2025-06-25,2025-06-25 02:56:00,2025-06-25 07:10:00,2025-06,2025-06,0.0,5,0.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22505.25,22480.25,22592.75,22530.25,22592.75,25.0,87.5,3.5,22503.0,22529.0,26.0,260.0,0.0011554015020218689,26.0,2077.0,1163.75,0.5603033220991815,,-1000.0,-2000.0,,2025-06-25 20:58:00-04:00,2025-06-25 22:46:00-04:00,2025-06-25,2025-06-25,2025-06-25,2025-06-25 20:58:00,2025-06-25 22:46:00,2025-06,2025-06,520.0,5,26.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22505.25,22480.25,22592.75,22530.25,22592.75,25.0,87.5,3.5,22503.0,22503.0,0.0,0.0,0.0,0.0,2077.0,1163.75,0.5603033220991815,,-1000.0,-2000.0,,2025-06-25 20:58:00-04:00,2025-06-26 05:37:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-25 20:58:00,2025-06-26 05:37:00,2025-06,2025-06,0.0,5,0.0
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,22708.25,22675.01785714286,22793.062499999993,22727.48214285714,22793.062499999993,33.2321428571413,84.81249999999272,2.552122514776902,22707.75,22675.01785714286,-32.7321428571413,-327.321428571413,-0.0014414524934061035,-130.9285714285652,1946.0714285714348,1163.75,0.5979996329601742,,-1000.0,-2000.0,,2025-06-26 14:27:00-04:00,2025-06-26 15:11:00-04:00,2025-06-25,2025-06-25,2025-06-26,2025-06-26 14:27:00,2025-06-26 15:11:00,2025-06,2025-06,-654.642857142826,5,-130.9285714285652
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22698.0,22672.25,22784.75,22722.25,22784.75,25.75,86.75,3.3689320388349513,22697.25,22723.25,26.0,260.0,0.0011455132229676313,26.0,1972.0714285714348,1163.75,0.590115542033393,,-1000.0,-2000.0,,2025-06-26 21:13:00-04:00,2025-06-26 22:16:00-04:00,2025-06-26,2025-06-26,2025-06-26,2025-06-26 21:13:00,2025-06-26 22:16:00,2025-06,2025-06,520.0,5,26.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22698.0,22672.25,22784.75,22722.25,22784.75,25.75,86.75,3.3689320388349513,22697.25,22784.75,87.5,875.0,0.003855092577294661,262.5,2234.571428571435,1163.75,0.5207933768060335,,-1000.0,-2000.0,,2025-06-26 21:13:00-04:00,2025-06-27 04:00:00-04:00,2025-06-26,2025-06-26,2025-06-27,2025-06-26 21:13:00,2025-06-27 04:00:00,2025-06,2025-06,1750.0,5,262.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,22903.75,22878.125,22993.4375,22929.375,22993.4375,25.625,89.6875,3.5,22904.25,22878.125,-26.125,-261.25,-0.0011406180075750338,-104.5,2130.071428571435,1163.75,0.5463431809798448,,-1000.0,-2000.0,,2025-06-30 02:20:00-04:00,2025-06-30 04:32:00-04:00,2025-06-29,2025-06-29,2025-06-30,2025-06-30 02:20:00,2025-06-30 04:32:00,2025-06,2025-06,-522.5,5,-104.5
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22871.25,22842.25,22954.75,22892.25,22954.75,29.0,83.5,2.8793103448275863,22870.75,22899.75,29.0,290.0,0.0012679951466392225,29.0,2159.071428571435,1163.75,0.5390048632017717,,-1000.0,-2000.0,,2025-07-02 21:18:00-04:00,2025-07-02 23:46:00-04:00,2025-07-02,2025-07-02,2025-07-02,2025-07-02 21:18:00,2025-07-02 23:46:00,2025-07,2025-07,580.0,5,29.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22871.25,22842.25,22954.75,22892.25,22954.75,29.0,83.5,2.8793103448275863,22870.75,22842.25,-28.5,-285.0,-0.0012461331613523585,-85.5,2073.571428571435,1163.75,0.561229762314845,,-1000.0,-2000.0,,2025-07-02 21:18:00-04:00,2025-07-03 02:06:00-04:00,2025-07-02,2025-07-02,2025-07-03,2025-07-02 21:18:00,2025-07-03 02:06:00,2025-07,2025-07,-570.0,5,-85.5
LONG,LONDON_CONTINUATION,iFVG,B,PULLBACK_1M,22976.0,22951.0,23063.5,23001.0,23063.5,25.0,87.5,3.5,22975.75,23000.75,25.0,250.0,0.0010881037615746436,25.0,2098.571428571435,1163.75,0.5545439074200119,,-1000.0,-2000.0,,2025-07-07 03:30:00-04:00,2025-07-07 04:20:00-04:00,2025-07-06,2025-07-06,2025-07-07,2025-07-07 03:30:00,2025-07-07 04:20:00,2025-07,2025-07,500.0,5,25.0
LONG,LONDON_CONTINUATION,iFVG,B,PULLBACK_1M,22976.0,22951.0,23063.5,23001.0,23063.5,25.0,87.5,3.5,22975.75,22951.0,-24.75,-247.5,-0.0010772227239589371,-74.25,2024.3214285714348,1163.75,0.5748839999294278,,-1000.0,-2000.0,,2025-07-07 03:30:00-04:00,2025-07-07 04:55:00-04:00,2025-07-06,2025-07-06,2025-07-07,2025-07-07 03:30:00,2025-07-07 04:55:00,2025-07,2025-07,-495.0,5,-74.25
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22923.25,22898.25,23028.5,22948.25,23028.5,25.0,105.25,4.21,22921.75,22947.5,25.75,257.5,0.0011233871759355196,25.75,2050.071428571435,1163.75,0.5676631476255165,,-1000.0,-2000.0,,2025-07-07 21:26:00-04:00,2025-07-07 22:56:00-04:00,2025-07-07,2025-07-07,2025-07-07,2025-07-07 21:26:00,2025-07-07 22:56:00,2025-07,2025-07,515.0,5,25.75
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,22923.25,22898.25,23028.5,22948.25,23028.5,25.0,105.25,4.21,22921.75,22898.25,-23.5,-235.0,-0.0010252271314362682,-70.5,1979.5714285714348,1163.75,0.5878797719564101,,-1000.0,-2000.0,,2025-07-07 21:26:00-04:00,2025-07-08 05:34:00-04:00,2025-07-07,2025-07-07,2025-07-08,2025-07-07 21:26:00,2025-07-08 05:34:00,2025-07,2025-07,-470.0,5,-70.5
